name,place,location,latitude,longitude,year
"1945: 12 Städte, 12 Schicksale (2015) {Pilsen - Die Flucht (#1.10)}","Plzen, Czech Republic","Plzeň, okres Plzeň-město, Plzeňský kraj, Jihozápad, Česko",49.7477415,13.3775249,2015
"1945: 12 Städte, 12 Schicksale (2015) {Pilsen - Die Flucht (#1.10)}","Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2015
"1945: 12 Städte, 12 Schicksale (2015) {Pilsen - Die Flucht (#1.10)}","Susice, Czech Republic","Sušice, okres Klatovy, Plzeňský kraj, Jihozápad, 34201, Česko",49.2313907,13.5204076,2015
"1945: 12 Städte, 12 Schicksale (2015) {Pilsen - Die Flucht (#1.10)}","Zatec, Czech Republic","Žatec, okres Louny, Ústecký kraj, Severozápad, 43801, Česko",50.3274423,13.545952,2015
"1945: 12 Städte, 12 Schicksale (2015) {Pilsen - Die Flucht (#1.10)}","Lidice, Czech Republic","Lidice, okres Kladno, Střední Čechy, 27354, Česko",50.1435834,14.1905224,2015
"1945: 12 Städte, 12 Schicksale (2015) {Pilsen - Die Flucht (#1.10)}","Postoloprty, Czech Republic","Postoloprty, okres Louny, Ústecký kraj, Severozápad, 43942, Česko",50.3600554,13.7028467,2015
"1945: 12 Städte, 12 Schicksale (2015) {Plauen - Die Kindersoldaten (#1.9)}","Karlovy Vary, Czech Republic","Karlovy Vary, okres Karlovy Vary, Karlovarský kraj, Severozápad, Česko",50.2304694,12.8710769,2015
A névtelen vár (1982) {A történet vége (#1.6)},"Cervená Lhotá, Czech Republic","Červená Lhota, okres Třebíč, Kraj Vysočina, Jihovýchod, Česko",49.2844622,15.8061939,1982
A névtelen vár (1982) {Az adomák hazája (#1.2)},"Cervená Lhotá, Czech Republic","Červená Lhota, okres Třebíč, Kraj Vysočina, Jihovýchod, Česko",49.2844622,15.8061939,1982
A névtelen vár (1982) {Katalin-vagy-Themire (#1.5)},"Cervená Lhotá, Czech Republic","Červená Lhota, okres Třebíč, Kraj Vysočina, Jihovýchod, Česko",49.2844622,15.8061939,1982
Andre Rieu: Welcome to My World (2013) {European Dream (#2.9)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2013
"Antiikkia, antiikkia (1997) {Treasure Hunting: Ljubljana (#7.6)}","Ljubljana, Slovenia","Ljubljana, Upravna Enota Ljubljana, Slovenija",46.0499803,14.5068602,1997
"Antiikkia, antiikkia (1997) {Treasure Hunting: Prague}","Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,1997
Asset: The Webseries (2014) {The Truth Untold (#1.1)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2014
Az A38 Hajó színpadán (2014) {Laibach: Spectre (#1.107)},"Krizanke, Ljubljana, Slovenia","Križanke, Zoisova cesta, Krakovo, Trnovo, Ljubljana, Upravna Enota Ljubljana, 1102, Slovenija",46.04634235,14.503173297585207,2014
Blyustiteli poroka (2000) {Obratniy effekt (#1.1)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2000
Blyustiteli poroka (2000) {Obratniy effekt (#1.1)},Czech Republic,Česko,49.8167003,15.4749544,2000
"Celebrity Coach Trip (2010) {Ljubljana, Slovenia (#3.1)}","Ljubljana, Slovenia","Ljubljana, Upravna Enota Ljubljana, Slovenija",46.0499803,14.5068602,2010
"Celebrity Coach Trip (2010) {Maribor, Slovenia (#3.2)}","Maribor, Slovenia","Maribor, Slovenija",46.5576439,15.6455854,2010
"Cesko slovenská superstar (2009) {Casting Brno, Bratislava (#2.3)}","Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2009
"Cesko slovenská superstar (2009) {Casting Brno, Kosice (#2.4)}","Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2009
"Cesko slovenská superstar (2009) {Casting Kosice, Praha (#2.5)}","Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2009
"Cesko slovenská superstar (2009) {Casting Praha, Bratislava (#2.2)}","Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2009
Cesko slovenská superstar (2009) {Ctvrté finále: Rockové kolo (#2.25)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2009
Cesko slovenská superstar (2009) {Ctvrté finále: Vyrazování (#2.26)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2009
Cesko slovenská superstar (2009) {Divadlo I (#2.7)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2009
Cesko slovenská superstar (2009) {Divadlo II (#2.8)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2009
Cesko slovenská superstar (2009) {Dlouhá cesta (#2.9)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2009
Cesko slovenská superstar (2009) {Druhé finále: Ceskoslovenské hity (#2.21)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2009
Cesko slovenská superstar (2009) {Druhé finále: Vyrazování (#2.22)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2009
Cesko slovenská superstar (2009) {Druhé semifinále: Holky (#2.14)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2009
Cesko slovenská superstar (2009) {Druhé semifinále: Kluci (#2.13)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2009
Cesko slovenská superstar (2009) {Druhé semifinále: Vyrazování (#2.15)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2009
Cesko slovenská superstar (2009) {Hvezdná pechota (#2.6)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2009
Cesko slovenská superstar (2009) {Osmé finále: Unplugged (#2.33)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2009
Cesko slovenská superstar (2009) {Osmé finále: Vyrazování (#2.34)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2009
Cesko slovenská superstar (2009) {První finále: Muj idol (#2.19)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2009
Cesko slovenská superstar (2009) {První finále: Vyrazování (#2.20)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2009
Cesko slovenská superstar (2009) {První semifinále: Holky (#2.10)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2009
Cesko slovenská superstar (2009) {První semifinále: Kluci (#2.11)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2009
Cesko slovenská superstar (2009) {První semifinále: Vyrazování (#2.12)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2009
Cesko slovenská superstar (2009) {Páté finále: Duety (#2.27)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2009
Cesko slovenská superstar (2009) {Páté finále: Vyrazování (#2.28)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2009
Cesko slovenská superstar (2009) {Sedmé finále: ABBA & Queen (#2.31)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2009
Cesko slovenská superstar (2009) {Sedmé finále: Vyrazování (#2.32)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2009
Cesko slovenská superstar (2009) {Sesté finále: Elán & Lucie (#2.29)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2009
Cesko slovenská superstar (2009) {Sesté finále: Vyrazování (#2.30)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2009
Cesko slovenská superstar (2009) {Tretí finále: Tanecní hity (#2.23)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2009
Cesko slovenská superstar (2009) {Tretí finále: Vyrazování (#2.24)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2009
Cesko slovenská superstar (2009) {Tretí semifinále: Holky (#2.16)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2009
Cesko slovenská superstar (2009) {Tretí semifinále: Kluci (#2.17)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2009
Cesko slovenská superstar (2009) {Tretí semifinále: Vyrazování (#2.18)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2009
Cesko slovenská superstar (2009) {Velké finále (#2.35)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2009
Cesko slovenská superstar (2009) {Úvodní show (#2.1)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2009
Ceský zurnál (2013) {Zivot a smrt v Tanvaldu (#1.1)},"Tanvald, Czech Republic","Tanvald, okres Jablonec nad Nisou, Liberecký kraj, Severovýchod, 46841, Česko",50.7379436,15.3037997,2013
Children of Stalinism (2010) {Long Live the Memory (#2.1)},"Horní Vernerovice, Czech Republic","Horní Vernéřovice, Jívka, okres Trutnov, Královéhradecký kraj, Severovýchod, 54213, Česko",50.5589001,16.1062854,2010
Children of Stalinism (2010) {Long Live the Memory (#2.1)},"Pardubice, Czech Republic","Pardubice, okres Pardubice, Pardubický kraj, Severovýchod, Česko",50.0385812,15.7791356,2010
Children of Stalinism (2010) {Long Live the Memory (#2.1)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2010
Children of Stalinism (2010) {Musical Chairs (#2.6)},"Slavhostice, Czech Republic","Slavhostice, okres Jičín, Královéhradecký kraj, Severovýchod, Česko",50.308811,15.3493792,2010
Children of Stalinism (2010) {Musical Chairs (#2.6)},"Ondrasov, Czech Republic","Ondrášov, Sedm Dvorů, Moravský Beroun, okres Olomouc, Olomoucký kraj, Střední Morava, 79305, Česko",49.7877625,17.4270983,2010
Children of Stalinism (2010) {Musical Chairs (#2.6)},"Strukov, Czech Republic","Strukov, okres Olomouc, Olomoucký kraj, Střední Morava, Česko",49.7328534,17.1753752,2010
Children of Stalinism (2010) {The Flight of Mrs. Malá (#1.8)},"Nova Paka, Czech Republic","Nová Paka, okres Jičín, Královéhradecký kraj, Severovýchod, 50901, Česko",50.4947616,15.5149801,2010
Children of Stalinism (2010) {The Story of Josef Frolik (#2.2)},"Louny, Czech Republic","Louny, okres Louny, Ústecký kraj, Severozápad, Česko",50.3572914,13.7969195,2010
Children of Stalinism (2010) {The Story of Josef Frolik (#2.2)},"Cerncice, Czech Republic","Černčice, okres Náchod, Královéhradecký kraj, Severovýchod, Česko",50.3358472,16.1025945,2010
Children of Stalinism (2010) {The Story of Josef Frolik (#2.2)},"Citoliby, Czech Republic","Cítoliby, okres Louny, Ústecký kraj, Severozápad, 43902, Česko",50.3327288,13.8121356,2010
Children of Stalinism (2010) {The Story of Josef Frolik (#2.2)},"Melnik, Czech Republic","Mělník, okres Mělník, Střední Čechy, Česko",50.3520785,14.4748281,2010
Children of Stalinism (2010) {The Swiss Robinson (#2.3)},"Písek, Czech Republic","Písek, okres Písek, Jihočeský kraj, Jihozápad, Česko",49.3089887,14.147769,2010
Children of Stalinism (2010) {The Swiss Robinson (#2.3)},"Ceské Budejovice, Czech Republic","České Budějovice, okres České Budějovice, Jihočeský kraj, Jihozápad, Česko",48.9747357,14.474285,2010
Children of Stalinism (2010) {With Dad Over a Distance (#2.4)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2010
Children of Stalinism (2010) {With Dad Over a Distance (#2.4)},"Plzen, Czech Republic","Plzeň, okres Plzeň-město, Plzeňský kraj, Jihozápad, Česko",49.7477415,13.3775249,2010
Children of Stalinism (2010) {With Dad Over a Distance (#2.4)},"Harasov, Czech Republic","Harasov, Janova Ves, Kokořín, okres Mělník, Střední Čechy, Česko",50.4118206,14.572002054362414,2010
Crossing Lines (2013) {Desperation & Desperados (#1.8)},"Anezká, Prague, Czech Republic","svatá Anežka, 2500, Roztylské náměstí, Starý Spořilov, Záběhlice, Hlavní město Praha, Praha, 14100, Česko",50.04407225,14.479038344466208,2013
Crossing Lines (2013) {The Velvet Glove (#2.7)},"Malostranské nábrezí, Prague, Czech Republic","Malostranské nábřeží, Malá Strana, Hlavní město Praha, Praha, 150 000, Česko",50.0813772,14.4079264,2013
Crossing Lines (2013) {The Velvet Glove (#2.7)},"Prague railway station, Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2013
Crossing Lines (2013) {The Velvet Glove (#2.7)},"Légií Bridge, Prague, Czech Republic","most Legií, Staré Město, Hlavní město Praha, Praha, 150 000, Česko",50.0813915,14.4128744,2013
Der Dichter und seine Stadt (1964) {Franz Kafka und Prag (#1.1)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,1964
Die Geschichte Mitteldeutschlands (1999) {Die Mätresse des Königs - Fürstin Teschen und August der Starke (#13.2)},Czech Republic,Česko,49.8167003,15.4749544,1999
Die Pawlaks - Eine Geschichte aus dem Ruhrgebiet (1982),"Kladno, Czech Republic","Kladno, okres Kladno, Střední Čechy, Česko",50.1478497,14.1025379,1982
Die Pawlaks - Eine Geschichte aus dem Ruhrgebiet (1982),"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,1982
Die ProSieben Märchenstunde (2006) {Rapunzel oder Mord ist ihr Hobby (#1.2)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2006
Die ProSieben Märchenstunde (2006) {Rotkäppchen - Wege zum Glück (#1.1)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2006
Die ProSieben Märchenstunde (2006) {Rumpelstilzchen - Auf Wache im Märchenwald (#1.4)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2006
Die ProSieben Märchenstunde (2006) {Zwerg Nase - 4 Fäuste für ein Zauberkraut (#1.3)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2006
Dnes v jednom dome (1979) {Archa Noemova (#1.3)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,1979
Dnes v jednom dome (1979) {Chybujícím odpousteti (#1.7)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,1979
Dnes v jednom dome (1979) {Domov jménem Praha (#1.9)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,1979
Dnes v jednom dome (1979) {Holka do deste (#1.6)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,1979
Dnes v jednom dome (1979) {Jízdenka do Bagdádu (#1.4)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,1979
Dnes v jednom dome (1979) {Lod vyplouvá (#1.2)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,1979
Dnes v jednom dome (1979) {Obtíze sicilské obrany (#1.8)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,1979
Dnes v jednom dome (1979) {Radostné slézání katedrály (#1.5)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,1979
Durch die Nacht mit... (2002) {Juliette Lewis und Crispin Glover},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2002
Durch die Nacht mit... (2002) {Pierre Woodman und Brian Yuzna},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2002
Dva jedan u gostima (2016) {Sara Kolak (#1.17)},"Celje, Slovenia","Celje, Slovenija",46.2293889,15.2616828,2016
Ein Star und seine Stadt (1990) {Frühling in Prag und Wien mit Karel Gott und Peter Kraus},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,1990
Ein Star und seine Stadt (1990) {Karel Gott - Mein Prag},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,1990
Ein starkes Team (1994) {Mit aller Macht (#1.40)},"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,1994
"Empreintes (2007) {Dany Cohn-Bendit, agitateur depuis 40 ans (#1.22)}","Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2007
"Extreme Homes (2012) {Space Age, Caves, Rubber Roof (#3.14)}","Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2012
Geisterjäger John Sinclair (2000) {Das Horrorkabinett (#1.2)},"Doksany, Czech Republic","Doksany, okres Litoměřice, Ústecký kraj, Severozápad, 41182, Česko",50.4548867,14.1611296,2000
Geisterjäger John Sinclair (2000) {Das Horrorkabinett (#1.2)},"Nepomuk, Czech Republic","Nepomuk, okres Plzeň-jih, Plzeňský kraj, Jihozápad, Česko",49.4861397,13.5818116,2000
Genius (2017) {Einstein: Chapter Eight (#1.8)},"Liberec, Czech Republic","Liberec, okres Liberec, Liberecký kraj, Severovýchod, Česko",50.7702648,15.0583947,2017
Genius (2017) {Einstein: Chapter Eight (#1.8)},"Plzen, Czech Republic","Plzeň, okres Plzeň-město, Plzeňský kraj, Jihozápad, Česko",49.7477415,13.3775249,2017
